date,vix_return,sp500_return,audusd_return,oil_return,gold_return
2015-02-27,-0.04097769238511273,-0.0029563045487578377,-0.009913457030660822,0.033008100747924596,0.0024801587802172342
2015-03-02,-0.022488769662919794,0.006124919257840311,-0.002569268578938022,-0.0034163620313416576,-0.004040924057989392
2015-03-03,0.06288341236372941,-0.0045385421527393,-0.003723158053812625,0.01875378710050768,-0.003063634446854757
2015-03-04,0.026695519099874554,-0.00438850348301556,0.008211445430630127,0.019992048938669127,-0.00282394054324131
2015-03-05,-0.013352044026379573,0.0011960799848387271,0.000391142855096005,-0.014942761032492702,-0.00391466872184576
2015-03-06,0.08262107197748247,-0.014173946589881803,-0.004904668398338585,-0.022655590015923877,-0.026590892364690477
2015-03-09,-0.00921048627665777,0.0039444211911976446,-0.008031448063937963,0.007861305882892022,0.0019758172634332105
2015-03-10,0.10823373632299038,-0.01696133008584244,-0.00484170732874456,-0.03419998168945315,-0.0054012763170935285
2015-03-11,0.010784919078251187,-0.0019176795748703235,-0.005654877063894004,-0.0024850433693706098,-0.008102770978263951
2015-03-12,-0.08595143395412796,0.012601439566208406,-0.004715563543655876,-0.0232509648008834,0.0012166720026682842
2015-03-13,0.03761348384152874,-0.006074710968194674,0.01325519502706829,-0.046971288423143576,0.0004339901142222935
2015-03-16,-0.02437502145767212,0.013533671171787054,-0.011728832383819277,-0.021409435352494066,0.0006073861331044039
2015-03-17,0.0032030872411630273,-0.003320173700583018,0.0036691839806513027,-0.009571603769804038,-0.004335385232212996
2015-03-18,-0.10791823734676353,0.012158421402569175,-0.002744322908597052,0.02761161500733178,0.002699621574606015
2015-03-19,0.007158155038223146,-0.004872579408787825,0.020379590634852285,-0.015673998328059047,0.015372547156998984
2015-03-20,-0.0746268130657316,0.00901275466979845,-0.01546945289180024,0.0400364461529783,0.013429196450302605
2015-03-23,0.029953869119557996,-0.0017457310425351702,0.01642405474124531,0.0378390090998717,0.002700836461848599
2015-03-24,0.01565995828012623,-0.006139421956948832,0.011734213179809494,0.001264437463204704,0.003114437013362892
2015-03-25,0.1336269978059188,-0.014558905652342857,-0.0015726788171916972,0.03578195796670758,0.0046992513935602
2015-03-26,0.023316102340374956,-0.002377499996742527,-0.004149955096796054,0.045112807600185656,0.006514596541983497
2015-03-27,-0.04620256247457,0.0023685613495147972,0.0004699716007443566,-0.04977642150691153,-0.004397914584004181
2015-03-30,-0.037159885685645655,0.012236645187396533,-0.0126846419781943,-0.0038878377503916983,-0.012502083171817557
2015-03-31,0.053756011072874976,-0.008795775050879251,-0.009878994379190154,-0.022185740022270695,-0.001434903082481287
2015-04-01,-0.01177242025015457,-0.003965371271123064,-0.005786556714279967,0.052310961308550175,0.021130927661137555
2015-04-02,-0.029119761110574238,0.0035296669586522,-0.0009128001114148132,-0.01896587662298843,-0.005959731245241517
2015-04-03,-0.029119761110574238,0.0035296669586522,-0.0032602475697607325,-0.01896587662298843,-0.005959731245241517
2015-04-06,0.004771621980925289,0.0066088151237357895,0.008179165579520475,0.0610500618083436,0.014738904831408384
2015-04-07,0.0027137016603897557,-0.0020619040578628844,-0.007058824263292185,0.035289608249462256,-0.006564910684618508
2015-04-08,-0.054127212800296864,0.002682533127767339,0.00695500988288944,-0.06595037798222869,-0.006195275195152727
2015-04-09,-0.06366233324683412,0.004457481018385057,0.005456106890469936,0.0073384125350866025,-0.007896268134635509
2015-04-10,-0.038961055992119964,0.005202865037342352,0.00254237721965489,0.016735547525088545,0.009215817882871624
2015-04-13,0.10810808147259454,-0.00458128059365126,-0.004524876375543552,0.0052285139611716325,-0.004399740050828549
2015-04-14,-0.019368688107373022,0.0016297588743277025,-0.010698028670353077,0.02658449378100003,-0.005419828012473871
2015-04-15,-0.06071689239749256,0.005148195696902835,0.003578751665743729,0.05817223533238547,0.007293721341160575
2015-04-16,-0.018691570737231822,-0.0007784436134247175,0.008446593597077445,0.005674759678805152,-0.0029130253849355414
2015-04-17,0.10238094625379324,-0.011311245518606405,0.014410345983367767,-0.017104521630497582,0.004090170629434509
2015-04-20,-0.04247661180739404,0.009235131672624686,0.0025770555132100803,0.011481868862154743,-0.007814468553728138
2015-04-21,-0.0037594127832941693,-0.0014806053255762563,-0.011120447202242145,-0.019865248764875054,0.007876015428623706
2015-04-22,-0.040754714102115286,0.005087480356207541,-0.0009258759005216222,0.01628667305855136,-0.013301188523787477
2015-04-23,-0.01809602637453467,0.002357715893671175,0.004495076783877838,0.02813393581459378,0.00631898209261772
2015-04-24,-0.015224325909650949,0.002252800575326619,0.003499769660920915,-0.010218221950761053,-0.016075077737549903
2015-04-27,0.06753457496194426,-0.004141314249916261,0.00720665636834128,-0.0027996472990409194,0.023910907780611668
2015-04-28,-0.054115857038112836,0.0027692316953564777,0.0043269310884577195,0.0012282802730758657,0.008892172141350407
2015-04-29,0.07896861466239313,-0.0037403355807980043,0.01647347740816829,0.0266386333890829,-0.0034595973409184966
2015-04-30,0.0866318011702345,-0.010128906614839228,-0.00023993010945477788,0.017924192629572788,-0.022648390897821113
2015-05-01,-0.12714779087410377,0.010923001659165044,-0.011459766313571373,-0.008049631622310871,-0.006681346626305595
2015-05-04,0.011811068854911122,0.002940748690645867,-0.009239580809980774,-0.0037193781069789766,0.010472583080566089
2015-05-05,0.11361867663851255,-0.011837383677612334,0.00164703199308458,0.02494487040710247,0.005392570003741826
2015-05-06,0.05870015194144029,-0.004455724813014705,0.011744105623386458,0.00877481400509228,-0.0024303574106769865
2015-05-07,-0.0013200993130648708,0.0037738134388320965,0.0027052977821830915,-0.03266045738551804,-0.006637002511963419
2015-05-08,-0.15003307604717442,0.013457901176364917,-0.006953175231417252,0.007634896054027562,0.005666399723896376
2015-05-11,0.076982951105947,-0.005089560528435566,0.0030910506630263956,-0.0023572889558378662,-0.0049617563999656555
2015-05-12,0.0007219693091775614,-0.0029496376848567873,-0.0033178139037143284,0.025316455696202445,0.007944578094980947
2015-05-13,-0.007214966109124976,-0.00030495478248648844,0.011506209221144648,-0.004115226337448541,0.021633447389137528
2015-05-14,-0.07412793901141956,0.010779286625573148,0.015333493563850498,-0.010247916229500276,0.005745239543446523
2015-05-15,-0.02825743038813644,0.0007684139066803652,-0.0032347525670324284,-0.003173053407098614,8.158608123531863e-05
2015-05-18,0.028271359011309283,0.003047948049283322,-0.004908598398211894,-0.004355810479393485,0.0018768248291514134
2015-05-19,0.009426617717876118,-0.0006433745436266181,-0.0064759262484077595,-0.03651357853776738,-0.01702233554560495
2015-05-20,0.002334609500436402,-0.0009305162517933008,-0.00911036213016625,0.030038443435586037,0.001657138088940746
2015-05-21,-0.05978264370513131,0.0023378744854138933,-0.005514789004791187,0.02950155462820514,-0.0037223921822493455
2015-05-22,0.0016515655103792604,-0.002233886303356414,0.003002793528552594,-0.01646903787707832,-8.300862164645206e-05
2015-05-25,0.0016515655103792604,-0.002233886303356414,-0.011405419260001715,-0.01646903787707832,-8.300862164645206e-05
2015-05-26,0.15910966916464342,-0.010281980197837881,0.0019567873954995374,-0.028298767696950056,-0.014199200334575779
2015-05-27,-0.056187762324018786,0.009162641262365545,-0.010532887210929265,-0.008960890379153152,-0.0010949518289057325
2015-05-28,0.0030143150318902023,-0.0012667608976734135,-0.0012375412763884208,0.0029560422292504995,0.001855089911952712
2015-05-29,0.0398196631301424,-0.0063184691730722164,-0.009955595200465739,0.04542300482008943,0.001094225111387459
2015-06-01,0.009393071749107529,0.002059461282371222,-0.0016819440003711383,-0.001658349508894097,-0.0009248155064394137
2015-06-02,0.019327093695666653,-0.0010085961899480855,-0.003959812321533196,0.017607932643853186,0.004880860489345551
2015-06-03,-0.04073033237559609,0.0021188711112078984,0.01956523049349368,-0.026444645384773535,-0.007872058124320791
2015-06-04,0.07686677909691086,-0.008623167576889856,0.001399454574306347,-0.02749831332045738,-0.008272074923375006
2015-06-05,-0.03399048257670745,-0.0014361829335245435,-0.011147792037698778,0.019482777036469612,-0.00604304658983934
2015-06-08,0.07600280934600834,-0.006474509789282434,-0.008688458272157473,-0.016742798251032642,0.004623995648200818
2015-06-09,-0.05362980358862224,0.00041835300422188304,0.008764609213581354,0.034399725163328565,0.003494798693227441
2015-06-10,-0.08638562383777126,0.012042424827124476,0.00038453767794743854,0.021449965557355677,0.007474667793118561
2015-06-11,-0.027987887903593744,0.0017386264178671507,0.005257383889073708,-0.010743933650224968,-0.0052271741838728625
2015-06-12,0.07237348824071366,-0.0069942998817651425,0.0022393873292831934,-0.013328967700995564,-0.0009322616858862265
2015-06-15,0.11683604075109955,-0.004622572493653387,-0.0023886090738530763,-0.00733820269224994,0.005514081889003819
2015-06-16,-0.03768680381853917,0.0056898566086796,0.0035686307770599335,0.00756049663102365,-0.004049648722170174
2015-06-17,-0.020931830576188637,0.0019796413026920145,-0.001394394746706773,-0.0008338010795395645,-0.003473083935567556
2015-06-18,-0.09034485652528956,0.009902710578908236,-0.002781219883710273,0.008845170397031588,0.02133625898081659
2015-06-19,0.058377595319172526,-0.0053035017498218595,0.008335220348751227,-0.013895783986538457,0.0
2015-06-22,-0.08739256903259651,0.006094866554531064,-0.0031063350090260178,0.0011742944825949841,-0.014814855454119868
2015-06-23,-0.049450559321762344,0.0006358685039113965,-0.00479168379215833,0.02228548943626718,-0.006336065142669711
2015-06-24,0.0949628905703972,-0.00735329696164333,0.00178075737793848,-0.012129124473493902,-0.00306068333224363
2015-06-25,0.05656108499654566,-0.0029735743006855664,-0.004240199552207002,-0.00945743637788199,-0.0009380655030184482
2015-06-26,0.0007137921997475427,-0.0003900796440671206,0.003170922821730038,-0.001172524186426327,0.0011950699223750583
2015-06-29,0.344507829244143,-0.02086619391956246,-0.013880476615051873,-0.02180109364035665,0.004774469664398762
2015-06-30,-0.03289129054039086,0.0026584898861461426,0.006061515958107888,0.019543962864090103,-0.005939753924480318
2015-07-01,-0.11738888883076282,0.006936040108400654,0.0027698556491624338,-0.042206189418349416,-0.0021340162185232714
2015-07-02,0.043505329788754876,-0.0003080227407983305,-0.006801084771161814,-0.0005266639708401133,-0.0051325919589392255
2015-07-03,0.043505329788754876,-0.0003080227407983305,-0.00038195932105933306,-0.0005266639708401133,-0.0051325919589392255
2015-07-06,0.013102995911753457,-0.003861756863082544,-0.020208039426210078,-0.07728792380629723,0.008512488748119162
2015-07-07,-0.054085835621086376,0.00608097510857486,-0.0007554438184650403,-0.0038072901749430788,-0.017478045505405326
2015-07-08,0.2218769211291789,-0.016652749054007043,-0.002752050608848644,-0.012994463622820751,0.00945854233177812
2015-07-09,0.01576802992616444,0.0022622025726091177,-0.004824484289737585,0.021877971346269787,-0.0036964228037785762
2015-07-10,-0.15723582862362107,0.012338485100151564,0.005222738103727531,-0.0007578079150272199,-0.0011216987300474157
2015-07-13,-0.1740938988982823,0.011066049239604414,-0.004826200230908628,-0.010238924883231859,-0.0021594541810849854
2015-07-14,-0.03812947823859225,0.004453159211633695,-0.004067240069435152,0.016091956710932998,-0.001644652375394129
2015-07-15,-0.010471229956700912,-0.000734986066058041,0.006924796254845322,-0.03073154298604197,-0.005289254658792708
2015-07-16,-0.08465607893511407,0.008014680412562258,-0.009733002826851855,-0.009725734321805679,-0.002963652796774463
2015-07-17,-0.013212209079121462,0.001106182994042637,0.00563538810973041,-0.0003928591204795939,-0.010491344192802399
2015-07-20,0.025104618872233475,0.00077123387202227,-0.006190040438993183,-0.014541125420411305,-0.022177148412600656
2015-07-21,-0.002448957793566686,-0.0042616893616069795,0.000855585664887748,0.0041874193037518825,-0.0029817718472999744
2015-07-22,-0.008183337093661147,-0.0023877098952062026,0.006712198013922643,-0.023232763492105346,-0.010875475561433312
2015-07-23,0.04290432860343918,-0.005676040278268291,-0.0067115160708403065,-0.01504366506259125,0.002382238892960853
2015-07-24,0.0870252688225992,-0.01070332804283558,-0.002574617185612138,-0.006398377056954452,-0.007678267288905416
2015-07-27,0.13537122571583526,-0.005775015185050969,-0.010913871770453665,-0.015579559815309674,0.010040553296972288
2015-07-28,-0.13846158642740525,0.012386154626733425,0.0,0.01244988732193919,-0.00018235400991795103
2015-07-29,-0.06994044715263992,0.007318795346650031,0.009771574165445829,0.016882062964131084,-0.0032838616217323313
2015-07-30,-0.02959999084472653,2.836730636679441e-05,-0.006568924339247939,-0.005533930163910794,-0.0039351395167548375
2015-07-31,-0.0008244211696197823,-0.002271519985995063,-0.0005835732699269736,-0.028854111967653417,0.0059720689582851705
2015-08-03,0.03630367476998697,-0.002756886733696673,0.0007300151011966349,-0.04138371831795484,-0.005023289686145849
2015-08-04,0.03503181255440824,-0.002249704779339723,-0.0032741797056708988,0.012619073115512469,0.0011932501640172788
2015-08-05,-0.0376922900860126,0.0031146787487494887,0.013793631130099904,-0.012898997178341753,-0.004584212179186253
2015-08-06,0.10071944091358787,-0.00775298528243118,-0.0031617778487433856,-0.01085274998686192,0.004144791565241279
2015-08-07,-0.027596231068145682,-0.0028748824444340126,-0.001028356571738387,-0.017689227904758353,0.00357734781575636
2015-08-10,-0.08663187239310921,0.012808166466444781,0.007698055309278251,0.024846140394949368,0.009231309579847524
2015-08-11,0.12101394532350218,-0.00955710249815489,0.0016310515495230327,-0.04181488638124198,0.0030791745738207865
2015-08-12,-0.007293973828700451,0.0009500546545004873,-0.013963039641683883,0.005106717656805371,0.014084485310398076
2015-08-13,-0.00881703810331902,-0.0012752120935421996,0.009669347831457564,-0.02471130978469871,-0.006677350717630426
2015-08-14,-0.04892511924463905,0.003911964108786803,-0.000811319092437035,0.006393569990301051,-0.0025095696695797143
2015-08-17,0.014809083023184844,0.00521142418513576,-0.0008105231426218662,-0.01482355454388784,0.005121709989067469
2015-08-18,0.059139744778596626,-0.002625530186397551,0.0002211354894878781,0.01791258703445675,-0.0013409619459487931
2015-08-19,0.10587382466901651,-0.008254876246131082,-0.004183906205587062,-0.04270295026832216,0.009846925289055175
2015-08-20,0.2550819271900615,-0.021100170073477753,0.001985796205695056,0.008333337229061932,0.022072533421631624
2015-08-21,0.4644723918750533,-0.031850965718637325,-0.0023479383511185725,-0.016771964923329552,0.005724176570631068
2015-08-24,0.45344276419788976,-0.03941369286646568,-0.010742539016643349,-0.05463532862272458,-0.005346629270789882
2015-08-25,-0.11585667712914927,-0.01352199497897244,-0.011905615338332787,0.027981162339402843,-0.013178492214710347
2015-08-26,-0.15824543838146699,0.03903385877450183,-0.009307956740606249,-0.018061635064005155,-0.011948669978359416
2015-08-27,-0.13918203680176378,0.024297748621125326,0.002707387710603859,0.10259075273862672,-0.0019562077357584418
2015-08-28,-0.0019157526313554607,0.0006087363616984476,0.006958844607081627,0.06249999439805998,0.009533099553753921
2015-08-31,0.09136280759383975,-0.008391670369217175,-0.0046415931846752745,0.08801414053067647,-0.0013238019877498397
2015-09-01,0.10446708693189133,-0.029576446640986798,-0.0044077352974908335,-0.0770325377389468,0.006274280434003243
2015-09-02,-0.1691082653010212,0.01829297500443139,-0.014088455783175302,0.018498131587986855,-0.00544476283282036
2015-09-03,-0.01839783593058797,0.0011647935451044589,0.005426356457305603,0.0108108108108107,-0.007770462541390688
2015-09-04,0.08551341563903692,-0.015329595723932221,-0.004000840038544284,-0.01497327835164608,-0.002758721830240063
2015-09-07,0.08551341563903692,-0.015329595723932221,-0.011860175523634386,-0.01497327835164608,-0.002758721830240063
2015-09-08,-0.10431653590350631,0.02508305358648033,0.0015282350513681209,-0.0023887212198482333,-0.00017843224721691975
2015-09-09,0.053413652372760856,-0.01389756050907287,0.013160624749336769,-0.038963803969062294,-0.016244263518028434
2015-09-10,-0.07091112220600326,0.005277955033794246,-0.010239630768928532,0.0400905228061863,0.00662316199557389
2015-09-11,-0.04800984965131205,0.004487043210972708,0.015132263551108638,-0.02809227247971613,-0.00540784136998651
2015-09-14,0.04525858631599067,-0.004089655710746709,0.0040469015746502635,-0.014116089021681044,0.0038060273419799895
2015-09-15,-0.0705154261638209,0.01283131142251781,0.008592855571134539,0.013409094376997555,-0.004423492425513098
2015-09-16,-0.05279505260524853,0.008705414349693852,-0.004561935647124593,0.05741200638104149,0.014871147640206583
2015-09-17,-0.00983611185335409,-0.002561059320011938,0.010079894947333967,-0.005302226763720941,-0.0016975539909206416
2015-09-18,0.05392626915378673,-0.016164165744279924,-0.0015097480450141365,-0.047334779285202244,0.018616240802663997
2015-09-21,-0.09605032455316631,0.004565783605198437,0.00014384896041552686,0.0447627570801139,-0.004393287151619352
2015-09-22,0.11420065611279684,-0.012318429274285614,-0.008342288404780351,-0.018209050311999375,-0.007148509187593022
2015-09-23,-0.013814677625364591,-0.002048642890328245,-0.007149924546686615,-0.029456736523706395,0.005866644965277779
2015-09-24,0.06055129703590434,-0.003362984329369434,-0.01133812260068634,0.009667273147506927,0.01961830480836868
2015-09-25,0.006391202823493591,-0.00046579328582951884,0.0018229164227099304,0.017590757475205443,-0.006760312444125116
2015-09-28,0.16977130309294908,-0.02566609046896018,0.0013341179018833138,-0.027789943907256642,-0.012216404886561949
2015-09-29,-0.02895400873542231,0.001232853252514099,-0.006972077731119519,0.018005834606473092,-0.0043286434753202485
2015-09-30,-0.08684308350099357,0.019075555906861608,0.004552392523783144,-0.003095277273166941,-0.010291878127232756
2015-10-01,-0.07959186787507977,0.001973884228037459,0.0009113735400918532,-0.007762219404228721,-0.0011654404555132558
2015-10-02,-0.07139684068622598,0.014315289284541954,0.0037998130277725473,0.017881073022971927,0.020552885853187375
2015-10-05,-0.06685766871176824,0.018289840800508328,0.0016211530015555198,0.015810219401211523,0.0008794301481580558
2015-10-06,-0.007164856214813109,-0.0035882361830883447,0.0056705601908644265,0.04907048292535343,0.007644383998610005
2015-10-07,-0.051546392766154026,0.008035633639867479,0.010022798543019018,-0.014836130725661922,0.001918338924141949
2015-10-08,-0.05326084579096346,0.008818435459823082,0.004964458526510951,0.03388410134599518,-0.0037424271785247987
2015-10-09,-0.019517804311067755,0.000725111326717931,0.010101726413012324,0.004046141244278045,0.010133745218015022
2015-10-12,-0.05327867982886125,0.0012754772073804155,0.006510183433688033,-0.05097728268274282,0.007437494787493337
2015-10-13,0.09276437804097948,-0.006825423947869114,0.004039318060830688,-0.009341797048055933,0.0007726194481927351
2015-10-14,0.02037354888495657,-0.0047162741982138545,-0.016540260866770518,-0.0004286424738336736,0.012266191592792408
2015-10-15,-0.10981704793009306,0.01485277361914017,0.013469013742328784,-0.005574578150421394,0.006609650868141248
2015-10-16,-0.062305239492885245,0.004570474275370051,0.0012458977629372647,0.018973635902370445,-0.003619874349481522
2015-10-19,-0.004651205821354698,0.00027054553471672627,-0.009438043070312041,-0.02898855227552022,-0.008702202577111073
2015-10-20,0.051401901287956964,-0.0014210903493528937,-0.0005079492372592753,-0.007409024996949287,0.004005753836428427
2015-10-21,0.06031750875806052,-0.005825414995899281,0.001526182824545419,-0.007683830515551993,-0.008828543645214348
2015-10-22,-0.1347305898732356,0.01662757156411132,-0.007143346895497893,0.00398230756941409,-0.0008564577088983061
2015-10-23,0.0006920573711997058,0.011030344539323389,-0.0005048883384753955,-0.017188245386406176,-0.0028286703470528085
2015-10-26,0.05739971794719434,-0.0019131006866738298,0.0016615514563163014,-0.013901321818307166,0.003180564786877005
2015-10-27,0.009156333791500382,-0.002554118539720318,0.0037705743545661807,-0.01773530667156553,-0.00017133776510280807
2015-10-28,-0.07128971871120093,0.01184003327863703,-0.008055839308027335,0.0634258753560053,0.00882749942302219
2015-10-29,0.019539409243679584,-0.0004497742019048401,-0.012781363905120746,0.002612162607080748,-0.025401431513222827
2015-10-30,0.03148528740291501,-0.004809877003672414,-0.001488949389990779,0.011506703506183769,-0.0049685768954683684
2015-11-02,-0.06104844690938638,0.011873817006551102,0.006637630134775252,-0.009658741392265413,-0.004993386922360954
2015-11-03,0.02756186246196246,0.002728067346863705,0.003078421925860164,0.03814482356983584,-0.019017517809174378
2015-11-04,0.06671253573409142,-0.003545367230984642,0.004458596445860996,-0.03298542339713828,-0.006910744488703768
2015-11-05,-0.02965828699927331,-0.0011321483923818487,-0.007281554202778762,-0.024179597134365127,-0.0018978541219498712
2015-11-06,-0.04784054869793675,-0.0003476213457177524,0.001286561894823679,-0.020132739647169218,-0.01521192362979007
2015-11-09,0.1528262767423123,-0.009822729385718598,-0.015274062312197079,-0.009482997854157516,0.00027588160616076607
2015-11-10,-0.07445523376681251,0.0015105949543003927,0.0017627054344437898,0.007750174626532269,0.00027569330920274027
2015-11-11,0.05035967992219903,-0.003228085812548187,-0.000634153895676226,-0.0289526986157852,-0.0032163206736325334
2015-11-12,0.14383570673148016,-0.013990375564759017,0.0034648533457661834,-0.027486613016248107,-0.003595374314838584
2015-11-13,0.09308650007356323,-0.011207364706699363,0.009349767187256663,-0.024191576563669548,0.0
2015-11-16,-0.09561753404327611,0.014903265264943455,-0.004405595742955515,0.02454589982328237,0.0026831071546435936
2015-11-17,0.03744495104016665,-0.0013393792481354305,-0.0014899891901758444,-0.025634965656301967,-0.013841469664900852
2015-11-18,-0.10562631395970634,0.01616245179852549,0.002632184680522176,0.001967096991801087,9.36630119054982e-05
2015-11-19,0.008308568930502691,-0.00112310916925773,0.0005694113337488815,-0.005153351766200132,0.008607738352895966
2015-11-20,-0.08946436283496895,0.003810195689989637,0.01035603209498226,-0.0037000868892791416,-0.001484207408105287
2015-11-23,0.00969616134073159,-0.0012348607728660532,0.0052049628696460015,0.03367171653634937,-0.008918594730767726
2015-11-24,0.01984637784173726,0.0012219959743400288,-0.00553568438246721,0.02682632172179078,0.007030370881814907
2015-11-25,-0.04645327750257788,-0.00012913227667687988,0.00958050658380527,0.003965523393473669,-0.003537232295828474
2015-11-26,-0.04645327750257788,-0.00012913227667687988,-0.00029022367507436364,0.003965523393473669,-0.003537232295828474
2015-11-27,-0.004608274967605519,0.0005936176807606053,-0.005053444506867177,-0.030901528874616502,-0.013358289423750613
2015-11-30,0.0667988943685216,-0.004640997274763192,-0.004885002713064801,-0.0014384454545837144,0.009089280534049005
2015-12-01,-0.09051451707597413,0.01068057336863748,0.006798783133727726,0.00480184732089195,-0.001876524590329165
2015-12-02,0.08452622799381904,-0.010995693172566212,0.012522846970478785,-0.04563918559263991,-0.009024344064305523
2015-12-03,0.13827786197605163,-0.014373526666262015,-0.002775159728156895,0.02854289543173283,0.007114399874201149
2015-12-04,-0.18221977247469578,0.0205256690573854,0.0036649137316164815,-0.027020461559776554,0.021475039914016225
2015-12-07,0.06954758297014618,-0.006989502964787397,0.0016887437225077129,-0.05804352324168893,-0.0074688571562355754
2015-12-08,0.11111112449038019,-0.0064899016523778386,-0.011324091737068609,-0.00371854445343045,-9.287958349124548e-05
2015-12-09,0.11420455598387824,-0.007738985017979982,-0.004674681775375666,-0.009330804846242047,0.0012077735750619656
2015-12-10,-0.01376850838144017,0.0022513871531610885,0.0014254657698471451,-0.01076430375461268,-0.0041759466424943215
2015-12-11,0.2611168147475327,-0.019422767297482935,0.005090481196408536,-0.03101195434442261,0.0035411880668900775
2015-12-14,-0.06806067605383559,0.004755560017433602,-0.014759615904761048,0.019371208930290207,-0.011328881944101976
2015-12-15,-0.07831055060029035,0.010618561082731848,0.012550822975736953,0.028642166386561474,-0.0016905483613777195
2015-12-16,-0.14749403532500582,0.014514969430300617,-0.007130993964186039,-0.04899593282782555,0.014206393112335736
2015-12-17,0.06047031840973682,-0.015040520909943678,0.000792902111095728,-0.016047288498827528,-0.025231865651090035
2015-12-18,0.09292503586349055,-0.01779722000676387,-0.011191055093547342,-0.006294741513608537,0.014655406954847683
